"mes_dia","media_notificacoes_dia","data","real","predito","regiao","r2","mae","mape","msd","mse","rmse","ano_inicio","ano_fim","chave"
"2-27",14,"2018-02-27",12,20,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"2-28",14,"2018-02-28",12,18,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"3-1",16,"2018-03-01",14,20,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"3-2",16,"2018-03-02",13,18,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"3-3",17,"2018-03-03",12,19,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"3-4",18,"2018-03-04",15,19,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"3-5",17,"2018-03-05",16,20,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"3-6",18,"2018-03-06",17,21,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"3-7",19,"2018-03-07",16,20,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"3-8",18,"2018-03-08",16,21,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"3-9",18,"2018-03-09",18,21,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"3-10",20,"2018-03-10",20,21,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"3-11",20,"2018-03-11",19,22,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"3-12",20,"2018-03-12",19,23,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"3-13",22,"2018-03-13",20,24,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"3-14",22,"2018-03-14",20,23,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"3-15",22,"2018-03-15",20,25,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"3-16",23,"2018-03-16",20,25,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"3-17",23,"2018-03-17",20,25,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"3-18",24,"2018-03-18",22,26,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"3-19",26,"2018-03-19",22,26,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"3-20",26,"2018-03-20",23,27,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"3-21",27,"2018-03-21",23,27,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"3-22",28,"2018-03-22",23,27,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"3-23",29,"2018-03-23",24,25,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"3-24",30,"2018-03-24",25,25,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"3-25",32,"2018-03-25",25,27,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"3-26",32,"2018-03-26",25,28,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"3-27",30,"2018-03-27",25,29,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"3-28",29,"2018-03-28",27,32,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"3-29",29,"2018-03-29",28,32,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"3-30",31,"2018-03-30",28,37,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"3-31",33,"2018-03-31",28,35,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"4-1",32,"2018-04-01",34,34,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"4-2",34,"2018-04-02",36,33,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"4-3",35,"2018-04-03",38,32,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"4-4",39,"2018-04-04",40,32,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"4-5",40,"2018-04-05",41,34,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"4-6",39,"2018-04-06",46,32,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"4-7",38,"2018-04-07",49,31,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"4-8",36,"2018-04-08",45,33,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"4-9",35,"2018-04-09",47,35,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"4-10",38,"2018-04-10",50,35,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"4-11",38,"2018-04-11",50,36,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"4-12",36,"2018-04-12",54,37,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"4-13",37,"2018-04-13",56,39,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"4-14",38,"2018-04-14",59,40,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"4-15",40,"2018-04-15",62,39,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"4-16",43,"2018-04-16",62,39,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"4-17",41,"2018-04-17",61,38,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"4-18",43,"2018-04-18",63,38,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"4-19",45,"2018-04-19",62,38,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"4-20",44,"2018-04-20",65,37,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"4-21",45,"2018-04-21",64,37,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"4-22",45,"2018-04-22",64,36,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"4-23",45,"2018-04-23",68,35,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"4-24",45,"2018-04-24",70,35,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"4-25",44,"2018-04-25",71,37,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"4-26",42,"2018-04-26",70,38,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"4-27",42,"2018-04-27",69,41,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"4-28",41,"2018-04-28",69,41,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"4-29",41,"2018-04-29",67,47,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"4-30",42,"2018-04-30",68,45,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"5-1",44,"2018-05-01",75,44,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"5-2",45,"2018-05-02",76,43,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"5-3",48,"2018-05-03",80,43,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"5-4",51,"2018-05-04",80,43,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"5-5",53,"2018-05-05",81,45,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"5-6",54,"2018-05-06",86,44,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"5-7",50,"2018-05-07",84,44,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"5-8",49,"2018-05-08",77,43,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"5-9",50,"2018-05-09",77,44,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"5-10",52,"2018-05-10",77,48,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"5-11",51,"2018-05-11",77,47,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"5-12",51,"2018-05-12",79,46,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"5-13",50,"2018-05-13",79,47,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"5-14",53,"2018-05-14",81,49,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"5-15",55,"2018-05-15",84,48,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"5-16",57,"2018-05-16",85,45,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"5-17",53,"2018-05-17",84,44,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"5-18",54,"2018-05-18",87,44,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"5-19",53,"2018-05-19",88,44,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"5-20",56,"2018-05-20",90,43,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"5-21",54,"2018-05-21",91,43,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"5-22",52,"2018-05-22",90,43,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"5-23",50,"2018-05-23",93,44,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"5-24",50,"2018-05-24",96,42,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"5-25",51,"2018-05-25",97,44,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"5-26",51,"2018-05-26",98,43,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"5-27",50,"2018-05-27",94,43,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"5-28",51,"2018-05-28",93,44,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"5-29",50,"2018-05-29",92,42,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"5-30",51,"2018-05-30",92,46,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"5-31",49,"2018-05-31",90,42,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"6-1",49,"2018-06-01",94,44,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"6-2",49,"2018-06-02",90,41,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"6-3",49,"2018-06-03",90,40,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"6-4",48,"2018-06-04",92,39,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"6-5",49,"2018-06-05",91,38,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"6-6",48,"2018-06-06",90,35,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"6-7",48,"2018-06-07",89,36,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"6-8",45,"2018-06-08",86,34,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"6-9",45,"2018-06-09",88,33,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"6-10",43,"2018-06-10",92,33,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"6-11",40,"2018-06-11",93,34,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"6-12",39,"2018-06-12",92,34,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"6-13",37,"2018-06-13",92,34,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"6-14",36,"2018-06-14",93,34,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"6-15",36,"2018-06-15",91,35,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"6-16",37,"2018-06-16",90,34,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"6-17",36,"2018-06-17",88,31,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"6-18",37,"2018-06-18",88,31,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"6-19",37,"2018-06-19",88,31,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"6-20",38,"2018-06-20",92,28,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"6-21",39,"2018-06-21",90,29,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"6-22",37,"2018-06-22",92,29,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"6-23",34,"2018-06-23",91,30,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"6-24",34,"2018-06-24",90,30,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"6-25",32,"2018-06-25",90,31,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"6-26",32,"2018-06-26",91,34,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"6-27",32,"2018-06-27",86,35,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"6-28",33,"2018-06-28",86,34,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"6-29",34,"2018-06-29",80,38,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"6-30",35,"2018-06-30",79,34,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"7-1",37,"2018-07-01",83,35,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"7-2",39,"2018-07-02",80,34,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"7-3",40,"2018-07-03",78,33,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"7-4",39,"2018-07-04",78,31,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"7-5",38,"2018-07-05",77,32,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"7-6",38,"2018-07-06",77,32,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"7-7",37,"2018-07-07",77,30,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"7-8",35,"2018-07-08",69,29,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"7-9",35,"2018-07-09",67,29,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"7-10",34,"2018-07-10",65,28,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"7-11",33,"2018-07-11",59,26,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"7-12",33,"2018-07-12",58,25,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"7-13",32,"2018-07-13",58,25,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"7-14",30,"2018-07-14",58,23,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"7-15",29,"2018-07-15",58,24,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"7-16",29,"2018-07-16",58,22,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"7-17",27,"2018-07-17",57,21,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"7-18",26,"2018-07-18",59,21,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"7-19",24,"2018-07-19",57,22,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"7-20",24,"2018-07-20",55,23,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"7-21",24,"2018-07-21",50,22,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"7-22",23,"2018-07-22",49,21,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"7-23",22,"2018-07-23",49,21,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"7-24",22,"2018-07-24",46,21,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"7-25",23,"2018-07-25",46,18,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"7-26",24,"2018-07-26",45,18,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
"7-27",21,"2018-07-27",42,19,"sudeste",0.9604445493540936,1.338983050847458,0.12245779939447383,0.8192090395480224,3.011299435028248,1.7353096078303283,2013,2017,"sudeste2018"
